date,train_id,reason
2019_07_17,3708,no departures
2019_07_17,4171,no departures
2019_07_17,4147,no departures
2019_07_17,1607,no departures
2019_07_17,1622,no departures
2019_07_17,4165,no departures
2019_07_17,2406,no departures
2019_07_17,3712,no departures
2019_07_17,1613,no departures
2019_07_17,4153,no departures
2019_07_17,4107,no departures
2019_07_17,4131,no departures
2019_07_17,4109,no departures
2019_07_17,4155,no departures
2019_07_17,3714,no departures
2019_07_17,1624,no departures
2019_07_17,5426,no departures
2019_07_17,4163,no departures
2019_07_17,4137,no departures
2019_07_17,4139,no departures
2019_07_17,4101,no departures
2019_07_17,3293,empty file
2019_07_17,5749,no departures
2019_07_17,4145,no departures
2019_07_17,1605,no departures
2019_07_17,5409,no departures
2019_07_17,4173,no departures
2019_07_17,4127,no departures
2019_07_17,4111,no departures
2019_07_17,4175,no departures
2019_07_17,4181,no departures
2019_07_17,4143,no departures
2019_07_17,5401,no departures
2019_07_17,4117,no departures
2019_07_17,4121,no departures
2019_07_17,4119,no departures
2019_07_17,4103,no departures
2019_07_17,4135,no departures
2019_07_17,4159,no departures
2019_07_17,1626,no departures
2019_07_17,4398,empty file
2019_07_17,1621,no departures
2019_07_17,4161,no departures
2019_07_17,1628,no departures
2019_07_17,4157,no departures
2019_07_17,3716,no departures
2019_07_17,4133,no departures
2019_07_17,A639,empty file
2019_07_17,4105,no departures
2019_07_17,4151,no departures
2019_07_17,4169,no departures
2019_07_17,4167,no departures
2019_07_17,3297,empty file
2019_07_17,A90,empty file
2019_07_18,5753,no departures
2019_07_18,3297,empty file
2019_07_18,4135,no departures
2019_07_18,1626,no departures
2019_07_18,4159,no departures
2019_07_18,4161,no departures
2019_07_18,1621,no departures
2019_07_18,4398,empty file
2019_07_18,4157,no departures
2019_07_18,1628,no departures
2019_07_18,A639,empty file
2019_07_18,4133,no departures
2019_07_18,4105,no departures
2019_07_18,4151,no departures
2019_07_18,1611,no departures
2019_07_18,4169,no departures
2019_07_18,4167,no departures
2019_07_18,4145,no departures
2019_07_18,5409,no departures
2019_07_18,4173,no departures
2019_07_18,4127,no departures
2019_07_18,4111,no departures
2019_07_18,4175,no departures
2019_07_18,4143,no departures
2019_07_18,5455,no departures
2019_07_18,4117,no departures
2019_07_18,4121,no departures
2019_07_18,4119,no departures
2019_07_18,3293,empty file
2019_07_18,1622,no departures
2019_07_18,4165,no departures
2019_07_18,4153,no departures
2019_07_18,1613,no departures
2019_07_18,4107,no departures
2019_07_18,4131,no departures
2019_07_18,4109,no departures
2019_07_18,4155,no departures
2019_07_18,1624,no departures
2019_07_18,4163,no departures
2019_07_18,4137,no departures
2019_07_18,4139,no departures
2019_07_18,4123,no departures
2019_07_18,1652,no departures
2019_07_18,4115,no departures
2019_07_18,4141,no departures
2019_07_18,1630,no departures
2019_07_18,4113,no departures
2019_07_18,1653,no departures
2019_07_18,5451,no departures
2019_07_18,4125,no departures
2019_07_18,4149,no departures
2019_07_18,4171,no departures
2019_07_18,1607,no departures
2019_07_18,4147,no departures
2019_07_19,4167,no departures
2019_07_19,4169,no departures
2019_07_19,4151,no departures
2019_07_19,1611,no departures
2019_07_19,4105,no departures
2019_07_19,4133,no departures
2019_07_19,A639,empty file
2019_07_19,1628,no departures
2019_07_19,4157,no departures
2019_07_19,4161,no departures
2019_07_19,1621,no departures
2019_07_19,4159,no departures
2019_07_19,1626,no departures
2019_07_19,4135,no departures
2019_07_19,4103,no departures
2019_07_19,5503,no departures
2019_07_19,3297,empty file
2019_07_19,5753,no departures
2019_07_19,5749,no departures
2019_07_19,4119,no departures
2019_07_19,4121,no departures
2019_07_19,4117,no departures
2019_07_19,5401,no departures
2019_07_19,4143,no departures
2019_07_19,4181,no departures
2019_07_19,4175,no departures
2019_07_19,4111,no departures
2019_07_19,4127,no departures
2019_07_19,4173,no departures
2019_07_19,1605,no departures
2019_07_19,4145,no departures
2019_07_19,4101,no departures
2019_07_19,4139,no departures
2019_07_19,4137,no departures
2019_07_19,4163,no departures
2019_07_19,1624,no departures
2019_07_19,A92,
2019_07_19,4155,no departures
2019_07_19,4109,no departures
2019_07_19,4131,no departures
2019_07_19,4107,no departures
2019_07_19,4153,no departures
2019_07_19,1613,no departures
2019_07_19,4165,no departures
2019_07_19,1622,no departures
2019_07_19,5757,no departures
2019_07_19,3293,empty file
2019_07_19,1607,no departures
2019_07_19,4147,no departures
2019_07_19,4171,no departures
2019_07_19,1636,no departures
2019_07_19,4149,no departures
2019_07_19,5458,no departures
2019_07_19,4125,no departures
2019_07_19,A20,
2019_07_19,4113,no departures
2019_07_19,1653,no departures
2019_07_19,4177,no departures
2019_07_19,4183,no departures
2019_07_19,1630,no departures
2019_07_19,4179,no departures
2019_07_19,4141,no departures
2019_07_19,4115,no departures
2019_07_19,1652,no departures
2019_07_19,4123,no departures
2019_07_20,4780,empty file
2019_07_20,5541,no departures
2019_07_20,4231,no departures
2019_07_20,A90,empty file
2019_07_20,2103,empty file
2019_07_20,2104,no departures
2019_07_20,4253,no departures
2019_07_20,4265,no departures
2019_07_20,2102,no departures
2019_07_20,4201,no departures
2019_07_20,4237,no departures
2019_07_20,2133,no departures
2019_07_20,5513,no departures
2019_07_20,4263,no departures
2019_07_20,5525,no departures
2019_07_20,4255,no departures
2019_07_20,7859,no departures
2019_07_20,4277,no departures
2019_07_20,5531,no departures
2019_07_20,4241,no departures
2019_07_20,4279,no departures
2019_07_20,2111,empty file
2019_07_20,2129,empty file
2019_07_20,4223,no departures
2019_07_20,2118,no departures
2019_07_20,5537,no departures
2019_07_20,4247,no departures
2019_07_20,5539,no departures
2019_07_20,4271,no departures
2019_07_20,2126,no departures
2019_07_20,4225,no departures
2019_07_20,2119,empty file
2019_07_20,2121,empty file
2019_07_20,2110,no departures
2019_07_20,5401,no departures
2019_07_20,4257,no departures
2019_07_20,5527,no departures
2019_07_20,5529,no departures
2019_07_20,4259,no departures
2019_07_20,4261,no departures
2019_07_20,4235,no departures
2019_07_20,2107,empty file
2019_07_20,2100,no departures
2019_07_20,5510,no departures
2019_07_20,4267,no departures
2019_07_20,5517,no departures
2019_07_20,4269,no departures
2019_07_20,2106,no departures
2019_07_20,4233,no departures
2019_07_20,2108,no departures
2019_07_20,2115,empty file
2019_07_20,4229,no departures
2019_07_20,2112,no departures
2019_07_20,4227,no departures
2019_07_20,2124,no departures
2019_07_20,2123,empty file
2019_07_20,3297,empty file
2019_07_20,4273,no departures
2019_07_20,4245,no departures
2019_07_20,5535,no departures
2019_07_20,4221,no departures
2019_07_20,2122,no departures
2019_07_20,4219,no departures
2019_07_20,2114,no departures
2019_07_20,4243,no departures
2019_07_20,5533,no departures
2019_07_20,4275,no departures
2019_07_20,A639,empty file
2019_07_21,4255,no departures
2019_07_21,5513,no departures
2019_07_21,4263,no departures
2019_07_21,4237,no departures
2019_07_21,2102,no departures
2019_07_21,5515,no departures
2019_07_21,4265,no departures
2019_07_21,0069,empty file
2019_07_21,5523,no departures
2019_07_21,4253,no departures
2019_07_21,2104,empty file
2019_07_21,4231,no departures
2019_07_21,A90,empty file
2019_07_21,5403,no departures
2019_07_21,7805,empty file
2019_07_21,2110,empty file
2019_07_21,7205,empty file
2019_07_21,2126,no departures
2019_07_21,4225,no departures
2019_07_21,5537,no departures
2019_07_21,4247,no departures
2019_07_21,2118,empty file
2019_07_21,4223,no departures
2019_07_21,5536,no departures
2019_07_21,5531,no departures
2019_07_21,4241,no departures
2019_07_21,2108,empty file
2019_07_21,4233,no departures
2019_07_21,2106,empty file
2019_07_21,2101,empty file
2019_07_21,5519,no departures
2019_07_21,4269,no departures
2019_07_21,4267,no departures
2019_07_21,5517,no departures
2019_07_21,2100,no departures
2019_07_21,4235,no departures
2019_07_21,4261,no departures
2019_07_21,5529,no departures
2019_07_21,4259,no departures
2019_07_21,7248,no departures
2019_07_21,4257,no departures
2019_07_21,5527,no departures
2019_07_21,A20,
2019_07_21,4243,no departures
2019_07_21,5533,no departures
2019_07_21,7801,empty file
2019_07_21,2114,empty file
2019_07_21,4219,no departures
2019_07_21,7201,empty file
2019_07_21,4221,no departures
2019_07_21,2122,no departures
2019_07_21,4245,no departures
2019_07_21,5535,no departures
2019_07_21,1701,empty file
2019_07_21,5503,empty file
2019_07_21,4227,no departures
2019_07_21,7200,empty file
2019_07_21,2124,no departures
2019_07_21,2112,no departures
2019_07_21,7800,empty file
2019_07_21,4229,no departures
2019_07_22,6944,empty file
2019_07_22,5753,no departures
2019_07_22,4161,no departures
2019_07_22,1621,empty file
2019_07_22,4398,empty file
2019_07_22,1626,no departures
2019_07_22,4159,no departures
2019_07_22,4157,no departures
2019_07_22,1628,no departures
2019_07_22,4103,no departures
2019_07_22,4135,no departures
2019_07_22,4169,no departures
2019_07_22,4151,no departures
2019_07_22,4167,no departures
2019_07_22,0336,no departures
2019_07_22,4133,no departures
2019_07_22,4105,no departures
2019_07_22,A90,empty file
2019_07_22,4127,no departures
2019_07_22,4785,empty file
2019_07_22,4111,no departures
2019_07_22,1605,no departures
2019_07_22,4145,no departures
2019_07_22,4173,no departures
2019_07_22,4117,no departures
2019_07_22,5455,no departures
2019_07_22,0544,empty file
2019_07_22,4119,no departures
2019_07_22,4121,no departures
2019_07_22,4175,no departures
2019_07_22,4181,no departures
2019_07_22,4143,no departures
2019_07_22,5401,no departures
2019_07_22,7276,empty file
2019_07_22,7885,empty file
2019_07_22,7876,empty file
2019_07_22,5757,no departures
2019_07_22,4107,no departures
2019_07_22,4109,no departures
2019_07_22,4131,no departures
2019_07_22,4165,no departures
2019_07_22,1622,no departures
2019_07_22,0509,empty file
2019_07_22,4705,empty file
2019_07_22,4153,no departures
2019_07_22,1613,no departures
2019_07_22,4137,no departures
2019_07_22,4101,no departures
2019_07_22,4139,no departures
2019_07_22,4155,no departures
2019_07_22,4163,no departures
2019_07_22,1624,no departures
2019_07_22,4179,no departures
2019_07_22,4141,no departures
2019_07_22,4183,no departures
2019_07_22,4177,no departures
2019_07_22,1630,no departures
2019_07_22,4123,no departures
2019_07_22,4115,no departures
2019_07_22,1652,no departures
2019_07_22,4171,no departures
2019_07_22,4149,no departures
2019_07_22,1607,no departures
2019_07_22,4147,no departures
2019_07_22,5451,no departures
2019_07_22,4113,no departures
2019_07_22,1653,empty file
2019_07_22,4125,no departures
2019_07_22,7887,empty file
2019_07_22,7880,empty file
2019_07_22,4697,empty file
2019_07_22,1786,empty file
2019_07_22,6907,empty file
2019_07_22,6909,empty file
2019_07_23,4105,no departures
2019_07_23,4133,no departures
2019_07_23,4167,no departures
2019_07_23,4151,no departures
2019_07_23,1611,no departures
2019_07_23,4169,no departures
2019_07_23,4135,no departures
2019_07_23,1628,no departures
2019_07_23,4157,no departures
2019_07_23,5415,no departures
2019_07_23,4159,no departures
2019_07_23,1626,no departures
2019_07_23,4398,empty file
2019_07_23,4161,no departures
2019_07_23,1621,no departures
2019_07_23,A90,empty file
2019_07_23,4143,no departures
2019_07_23,4175,no departures
2019_07_23,4121,no departures
2019_07_23,4119,no departures
2019_07_23,4117,no departures
2019_07_23,5409,no departures
2019_07_23,4173,no departures
2019_07_23,5431,no departures
2019_07_23,1605,no departures
2019_07_23,4145,no departures
2019_07_23,4111,no departures
2019_07_23,4127,no departures
2019_07_23,1624,no departures
2019_07_23,4163,no departures
2019_07_23,4155,no departures
2019_07_23,4139,no departures
2019_07_23,4137,no departures
2019_07_23,4153,no departures
2019_07_23,1613,no departures
2019_07_23,1622,no departures
2019_07_23,4165,no departures
2019_07_23,4131,no departures
2019_07_23,4109,no departures
2019_07_23,4107,no departures
2019_07_23,5733,no departures
2019_07_23,A20,no departures
2019_07_23,4125,no departures
2019_07_23,4113,no departures
2019_07_23,1653,no departures
2019_07_23,1607,no departures
2019_07_23,4147,no departures
2019_07_23,4149,no departures
2019_07_23,4171,no departures
2019_07_23,1652,no departures
2019_07_23,4115,no departures
2019_07_23,4123,no departures
2019_07_23,1630,no departures
2019_07_23,4141,no departures
2019_07_24,4117,no departures
2019_07_24,5455,no departures
2019_07_24,4119,no departures
2019_07_24,4121,no departures
2019_07_24,4175,no departures
2019_07_24,4181,no departures
2019_07_24,4143,no departures
2019_07_24,5401,no departures
2019_07_24,4127,no departures
2019_07_24,4111,no departures
2019_07_24,1605,no departures
2019_07_24,4145,no departures
2019_07_24,A90,empty file
2019_07_24,4173,no departures
2019_07_24,5409,no departures
2019_07_24,3297,empty file
2019_07_24,4169,no departures
2019_07_24,4151,no departures
2019_07_24,1611,no departures
2019_07_24,4167,no departures
2019_07_24,A639,empty file
2019_07_24,4133,no departures
2019_07_24,4105,no departures
2019_07_24,5447,no departures
2019_07_24,4161,no departures
2019_07_24,1621,no departures
2019_07_24,4398,empty file
2019_07_24,1626,no departures
2019_07_24,4159,no departures
2019_07_24,4157,no departures
2019_07_24,1628,no departures
2019_07_24,4103,no departures
2019_07_24,4135,no departures
2019_07_24,4171,no departures
2019_07_24,4149,no departures
2019_07_24,1607,no departures
2019_07_24,4147,no departures
2019_07_24,4113,no departures
2019_07_24,4125,no departures
2019_07_24,4179,no departures
2019_07_24,4141,no departures
2019_07_24,4183,no departures
2019_07_24,4177,no departures
2019_07_24,1630,no departures
2019_07_24,4123,no departures
2019_07_24,4115,no departures
2019_07_24,1652,no departures
2019_07_24,5757,no departures
2019_07_24,3293,empty file
2019_07_24,4137,no departures
2019_07_24,4101,no departures
2019_07_24,4139,no departures
2019_07_24,4155,no departures
2019_07_24,4163,no departures
2019_07_24,1624,no departures
2019_07_24,4107,no departures
2019_07_24,4109,no departures
2019_07_24,4131,no departures
2019_07_24,4165,no departures
2019_07_24,1622,no departures
2019_07_24,4153,no departures
2019_07_24,1613,no departures
2019_07_25,5749,no departures
2019_07_25,4173,no departures
2019_07_25,1605,no departures
2019_07_25,4145,no departures
2019_07_25,4111,no departures
2019_07_25,1651,empty file
2019_07_25,4127,no departures
2019_07_25,4143,no departures
2019_07_25,5401,no departures
2019_07_25,0341,no departures
2019_07_25,4175,no departures
2019_07_25,4121,no departures
2019_07_25,4119,no departures
2019_07_25,4117,no departures
2019_07_25,4135,no departures
2019_07_25,1628,no departures
2019_07_25,4157,no departures
2019_07_25,4159,no departures
2019_07_25,3718,no departures
2019_07_25,1626,no departures
2019_07_25,4398,empty file
2019_07_25,4161,no departures
2019_07_25,4105,no departures
2019_07_25,4133,no departures
2019_07_25,A639,empty file
2019_07_25,4167,no departures
2019_07_25,9671,no departures
2019_07_25,4151,no departures
2019_07_25,1611,no departures
2019_07_25,3710,no departures
2019_07_25,4169,no departures
2019_07_25,5753,no departures
2019_07_25,3297,empty file
2019_07_25,1652,no departures
2019_07_25,4115,no departures
2019_07_25,4123,no departures
2019_07_25,1630,no departures
2019_07_25,5403,no departures
2019_07_25,4141,no departures
2019_07_25,4125,no departures
2019_07_25,5451,no departures
2019_07_25,4113,no departures
2019_07_25,1653,empty file
2019_07_25,1607,no departures
2019_07_25,4147,no departures
2019_07_25,4149,no departures
2019_07_25,4171,no departures
2019_07_25,4153,no departures
2019_07_25,1613,no departures
2019_07_25,1622,no departures
2019_07_25,4165,no departures
2019_07_25,4131,no departures
2019_07_25,4109,no departures
2019_07_25,4107,no departures
2019_07_25,1624,no departures
2019_07_25,4163,no departures
2019_07_25,4155,no departures
2019_07_25,4139,no departures
2019_07_25,4137,no departures
2019_07_25,3293,empty file
2019_07_26,3850,no departures
2019_07_26,3293,empty file
2019_07_26,5757,no departures
2019_07_26,1624,no departures
2019_07_26,4163,no departures
2019_07_26,4155,no departures
2019_07_26,4139,no departures
2019_07_26,4101,no departures
2019_07_26,4137,no departures
2019_07_26,4153,no departures
2019_07_26,1613,no departures
2019_07_26,1622,no departures
2019_07_26,4165,no departures
2019_07_26,4131,no departures
2019_07_26,4109,no departures
2019_07_26,4107,no departures
2019_07_26,4125,no departures
2019_07_26,4113,no departures
2019_07_26,1653,no departures
2019_07_26,5451,no departures
2019_07_26,1607,no departures
2019_07_26,4147,no departures
2019_07_26,4149,no departures
2019_07_26,3708,no departures
2019_07_26,4171,no departures
2019_07_26,1652,no departures
2019_07_26,4115,no departures
2019_07_26,4123,no departures
2019_07_26,1630,no departures
2019_07_26,4177,no departures
2019_07_26,4183,no departures
2019_07_26,4141,no departures
2019_07_26,4179,no departures
2019_07_26,5753,no departures
2019_07_26,3297,empty file
2019_07_26,4105,no departures
2019_07_26,4133,no departures
2019_07_26,A639,empty file
2019_07_26,4167,no departures
2019_07_26,4151,no departures
2019_07_26,1611,no departures
2019_07_26,4169,no departures
2019_07_26,4135,no departures
2019_07_26,4103,no departures
2019_07_26,1628,no departures
2019_07_26,4157,no departures
2019_07_26,4159,no departures
2019_07_26,1626,no departures
2019_07_26,4161,no departures
2019_07_26,1621,no departures
2019_07_26,5401,no departures
2019_07_26,4143,no departures
2019_07_26,4181,no departures
2019_07_26,4175,no departures
2019_07_26,4121,no departures
2019_07_26,4119,no departures
2019_07_26,5455,no departures
2019_07_26,4117,no departures
2019_07_26,5409,no departures
2019_07_26,4173,no departures
2019_07_26,1605,no departures
2019_07_26,4145,no departures
2019_07_26,4111,no departures
2019_07_26,4127,no departures
2019_07_26,5749,no departures
2019_07_27,2118,no departures
2019_07_27,4223,no departures
2019_07_27,4279,no departures
2019_07_27,5531,no departures
2019_07_27,4241,no departures
2019_07_27,4277,no departures
2019_07_27,2110,no departures
2019_07_27,2126,no departures
2019_07_27,4225,no departures
2019_07_27,4271,no departures
2019_07_27,5539,no departures
2019_07_27,5537,no departures
2019_07_27,4247,no departures
2019_07_27,5515,no departures
2019_07_27,4265,no departures
2019_07_27,4253,no departures
2019_07_27,2104,no departures
2019_07_27,5541,no departures
2019_07_27,4231,no departures
2019_07_27,5525,no departures
2019_07_27,4255,no departures
2019_07_27,4263,no departures
2019_07_27,4237,no departures
2019_07_27,2102,no departures
2019_07_27,4201,no departures
2019_07_27,4780,empty file
2019_07_27,A639,empty file
2019_07_27,4245,no departures
2019_07_27,5535,no departures
2019_07_27,4273,no departures
2019_07_27,3297,empty file
2019_07_27,4227,no departures
2019_07_27,2124,no departures
2019_07_27,2112,no departures
2019_07_27,4229,no departures
2019_07_27,4275,no departures
2019_07_27,5534,no departures
2019_07_27,4243,no departures
2019_07_27,5533,no departures
2019_07_27,2114,no departures
2019_07_27,4219,no departures
2019_07_27,4221,no departures
2019_07_27,2122,no departures
2019_07_27,2100,no departures
2019_07_27,4235,no departures
2019_07_27,4261,no departures
2019_07_27,5529,no departures
2019_07_27,4259,no departures
2019_07_27,5516,no departures
2019_07_27,4257,no departures
2019_07_27,5527,no departures
2019_07_27,2108,no departures
2019_07_27,4233,no departures
2019_07_27,5543,no departures
2019_07_27,2106,no departures
2019_07_27,5519,no departures
2019_07_27,4269,no departures
2019_07_27,5526,no departures
2019_07_27,5521,no departures
2019_07_27,4267,no departures
2019_07_27,7849,no departures
2019_07_27,A20,no departures
2019_07_27,5401,no departures
2019_07_28,A20,no departures
2019_07_28,2100,no departures
2019_07_28,4235,no departures
2019_07_28,4261,no departures
2019_07_28,4259,no departures
2019_07_28,5529,no departures
2019_07_28,5527,no departures
2019_07_28,4257,no departures
2019_07_28,2108,no departures
2019_07_28,4233,no departures
2019_07_28,2106,no departures
2019_07_28,2101,empty file
2019_07_28,4269,no departures
2019_07_28,5519,no departures
2019_07_28,5517,no departures
2019_07_28,4267,no departures
2019_07_28,5535,no departures
2019_07_28,4245,no departures
2019_07_28,5503,empty file
2019_07_28,1701,empty file
2019_07_28,2123,empty file
2019_07_28,2124,empty file
2019_07_28,7200,empty file
2019_07_28,4227,no departures
2019_07_28,2112,no departures
2019_07_28,2115,empty file
2019_07_28,4229,no departures
2019_07_28,7800,empty file
2019_07_28,5533,no departures
2019_07_28,4243,no departures
2019_07_28,2114,empty file
2019_07_28,7801,empty file
2019_07_28,7201,empty file
2019_07_28,4219,no departures
2019_07_28,2122,empty file
2019_07_28,4221,no departures
2019_07_28,5403,no departures
2019_07_28,4265,no departures
2019_07_28,5515,no departures
2019_07_28,5524,no departures
2019_07_28,0069,empty file
2019_07_28,4253,no departures
2019_07_28,5523,no departures
2019_07_28,2104,no departures
2019_07_28,4231,no departures
2019_07_28,4255,no departures
2019_07_28,5525,no departures
2019_07_28,4263,no departures
2019_07_28,4237,no departures
2019_07_28,2102,no departures
2019_07_28,2118,empty file
2019_07_28,4223,no departures
2019_07_28,2129,empty file
2019_07_28,4241,no departures
2019_07_28,5531,no departures
2019_07_28,2110,empty file
2019_07_28,7805,empty file
2019_07_28,7205,empty file
2019_07_28,2121,empty file
2019_07_28,4225,no departures
2019_07_28,2126,empty file
2019_07_28,2119,empty file
2019_07_28,5539,no departures
2019_07_28,5508,no departures
2019_07_28,4247,no departures
2019_07_28,5537,no departures
2019_07_28,A90,empty file
2019_07_29,7876,empty file
2019_07_29,7885,empty file
2019_07_29,7276,empty file
2019_07_29,7285,empty file
2019_07_29,4202,empty file
2019_07_29,7883,empty file
2019_07_29,4143,no departures
2019_07_29,4175,no departures
2019_07_29,4181,no departures
2019_07_29,4121,no departures
2019_07_29,4119,no departures
2019_07_29,0544,empty file
2019_07_29,4117,no departures
2019_07_29,5455,no departures
2019_07_29,4173,no departures
2019_07_29,4145,no departures
2019_07_29,1605,no departures
2019_07_29,4111,no departures
2019_07_29,4127,no departures
2019_07_29,4785,empty file
2019_07_29,4105,no departures
2019_07_29,4133,no departures
2019_07_29,4167,no departures
2019_07_29,1611,no departures
2019_07_29,4151,no departures
2019_07_29,4169,no departures
2019_07_29,4135,no departures
2019_07_29,4103,no departures
2019_07_29,4157,no departures
2019_07_29,1628,no departures
2019_07_29,1626,no departures
2019_07_29,4159,no departures
2019_07_29,1621,no departures
2019_07_29,4161,no departures
2019_07_29,4398,empty file
2019_07_29,5753,no departures
2019_07_29,6944,empty file
2019_07_29,6909,empty file
2019_07_29,1125,no departures
2019_07_29,4201,empty file
2019_07_29,6907,empty file
2019_07_29,1786,empty file
2019_07_29,4697,empty file
2019_07_29,7880,empty file
2019_07_29,7887,empty file
2019_07_29,4125,no departures
2019_07_29,1653,no departures
2019_07_29,4113,no departures
2019_07_29,4147,no departures
2019_07_29,1607,no departures
2019_07_29,4149,no departures
2019_07_29,4171,no departures
2019_07_29,1652,no departures
2019_07_29,4115,no departures
2019_07_29,4123,no departures
2019_07_29,1630,no departures
2019_07_29,4183,no departures
2019_07_29,4177,no departures
2019_07_29,4141,no departures
2019_07_29,4179,no departures
2019_07_29,1624,no departures
2019_07_29,4163,no departures
2019_07_29,4155,no departures
2019_07_29,4139,no departures
2019_07_29,4101,no departures
2019_07_29,4137,no departures
2019_07_29,4705,empty file
2019_07_29,4153,no departures
2019_07_29,1622,no departures
2019_07_29,0509,empty file
2019_07_29,4165,no departures
2019_07_29,4131,no departures
2019_07_29,4109,no departures
2019_07_29,4107,no departures
2019_07_29,A90,empty file
2019_07_29,4279,empty file
2019_07_29,5757,no departures
2019_07_30,3850,no departures
2019_07_30,A90,empty file
2019_07_30,4155,no departures
2019_07_30,4163,no departures
2019_07_30,1624,no departures
2019_07_30,4137,no departures
2019_07_30,4139,no departures
2019_07_30,4165,no departures
2019_07_30,1622,no departures
2019_07_30,4153,no departures
2019_07_30,4107,no departures
2019_07_30,4109,no departures
2019_07_30,4131,no departures
2019_07_30,1653,no departures
2019_07_30,4113,no departures
2019_07_30,5451,no departures
2019_07_30,4125,no departures
2019_07_30,4171,no departures
2019_07_30,4149,no departures
2019_07_30,4147,no departures
2019_07_30,1607,no departures
2019_07_30,4123,no departures
2019_07_30,4115,no departures
2019_07_30,1652,no departures
2019_07_30,4141,no departures
2019_07_30,5403,no departures
2019_07_30,1630,no departures
2019_07_30,5753,no departures
2019_07_30,4133,no departures
2019_07_30,4105,no departures
2019_07_30,4169,no departures
2019_07_30,1611,no departures
2019_07_30,4151,no departures
2019_07_30,4167,no departures
2019_07_30,4135,no departures
2019_07_30,4398,empty file
2019_07_30,1621,no departures
2019_07_30,4161,no departures
2019_07_30,4159,no departures
2019_07_30,3718,no departures
2019_07_30,1626,no departures
2019_07_30,1628,no departures
2019_07_30,3716,no departures
2019_07_30,4157,no departures
2019_07_30,4175,no departures
2019_07_30,4143,no departures
2019_07_30,4117,no departures
2019_07_30,4119,no departures
2019_07_30,4121,no departures
2019_07_30,4145,no departures
2019_07_30,1605,no departures
2019_07_30,3704,no departures
2019_07_30,4173,no departures
2019_07_30,5409,no departures
2019_07_30,4127,no departures
2019_07_30,1651,empty file
2019_07_30,4111,no departures
2019_07_31,4131,no departures
2019_07_31,4109,no departures
2019_07_31,4107,no departures
2019_07_31,1613,no departures
2019_07_31,4153,no departures
2019_07_31,3712,no departures
2019_07_31,2406,no departures
2019_07_31,1622,no departures
2019_07_31,4165,no departures
2019_07_31,4139,no departures
2019_07_31,A90,empty file
2019_07_31,4101,no departures
2019_07_31,4137,no departures
2019_07_31,1624,no departures
2019_07_31,4163,no departures
2019_07_31,4155,no departures
2019_07_31,5757,no departures
2019_07_31,3293,empty file
2019_07_31,0051,no departures
2019_07_31,1630,no departures
2019_07_31,4177,no departures
2019_07_31,4183,no departures
2019_07_31,4141,no departures
2019_07_31,4179,no departures
2019_07_31,1652,no departures
2019_07_31,4115,no departures
2019_07_31,4123,no departures
2019_07_31,4147,no departures
2019_07_31,1607,no departures
2019_07_31,3708,no departures
2019_07_31,4149,no departures
2019_07_31,4171,no departures
2019_07_31,4125,no departures
2019_07_31,1653,no departures
2019_07_31,4113,no departures
2019_07_31,5451,no departures
2019_07_31,4157,no departures
2019_07_31,1628,no departures
2019_07_31,1626,no departures
2019_07_31,4159,no departures
2019_07_31,1621,no departures
2019_07_31,4161,no departures
2019_07_31,4398,empty file
2019_07_31,4135,no departures
2019_07_31,4103,no departures
2019_07_31,4167,no departures
2019_07_31,1611,no departures
2019_07_31,4151,no departures
2019_07_31,4169,no departures
2019_07_31,4105,no departures
2019_07_31,A639,empty file
2019_07_31,4133,no departures
2019_07_31,3297,empty file
2019_07_31,A90x,empty file
2019_07_31,4111,no departures
2019_07_31,4127,no departures
2019_07_31,5409,no departures
2019_07_31,4173,no departures
2019_07_31,A20,no departures
2019_07_31,4145,no departures
2019_07_31,1605,empty file
2019_07_31,4121,no departures
2019_07_31,4119,no departures
2019_07_31,5455,no departures
2019_07_31,4117,no departures
2019_07_31,5401,no departures
2019_07_31,4143,no departures
2019_07_31,4181,no departures
2019_07_31,4175,no departures
2019_08_01,4121,no departures
2019_08_01,4119,no departures
2019_08_01,4117,no departures
2019_08_01,4143,no departures
2019_08_01,5401,no departures
2019_08_01,4175,no departures
2019_08_01,1651,no departures
2019_08_01,4111,no departures
2019_08_01,4127,no departures
2019_08_01,5409,no departures
2019_08_01,4173,no departures
2019_08_01,4145,no departures
2019_08_01,1605,no departures
2019_08_01,A90,empty file
2019_08_01,3297,empty file
2019_08_01,0275,empty file
2019_08_01,4167,no departures
2019_08_01,1611,no departures
2019_08_01,4151,no departures
2019_08_01,4169,no departures
2019_08_01,4105,no departures
2019_08_01,4133,no departures
2019_08_01,A639,empty file
2019_08_01,1628,no departures
2019_08_01,4157,no departures
2019_08_01,4159,no departures
2019_08_01,1626,no departures
2019_08_01,4398,empty file
2019_08_01,1621,no departures
2019_08_01,4161,no departures
2019_08_01,4135,no departures
2019_08_01,4147,no departures
2019_08_01,1607,no departures
2019_08_01,4149,no departures
2019_08_01,4171,no departures
2019_08_01,4125,no departures
2019_08_01,5451,no departures
2019_08_01,1653,no departures
2019_08_01,4113,no departures
2019_08_01,1630,no departures
2019_08_01,4141,no departures
2019_08_01,1652,no departures
2019_08_01,4115,no departures
2019_08_01,4123,no departures
2019_08_01,A66,empty file
2019_08_01,3293,empty file
2019_08_01,4139,no departures
2019_08_01,4137,no departures
2019_08_01,6667,empty file
